TwitterID,UserName,TweeterHandle,UserID,RetweetCount,FollowerCount,FriendCount,TweetText,TweetLanguage,Location,Time,TweetSourceType,Sentiment,ConfidencePositiveSen,ConfidenceNeutralSen,ConfidenceNegativeSen,TranslatedText,UAEInterest
1422232203916980224,Willi1887HSV,Willi1887H,1228644858291720192,0,354,448,"Gehen die 16 deutsche Gesundheitsminister auch in den Knast, wenn ein Jugendlicher zwischen 12 und 17 Jahre eine Herzmuskelentzündung bekommen???
Laut #Stiko ist das Risiko für eine heftige Corona-Infektion in dieser Altersgruppe kleiner als das der Nebenwirkung. 
#Corona",de,,2021-08-02 16:25:55.000,COVID,negative,0.00,0.00,1.00,"Do the 16 German health ministers also go to jail if a young person between the age of 12 and 17 gets a heart muscle inflammation???
According to #Stiko, the risk of severe corona infection in this age group is smaller than that of the side effect. 
#Corona",0
1422307712189157376,Khurram Khowaja,HaqJiyala,444798673,29,5048,1118,RT @RabiaAnumm: Asad Umar needs to be less confused on the lockdown &amp; keep Corona away from politics 🙏🏻seems v non serious with his anti lo…,en,"Calgary, Alberta",2021-08-02 21:25:58.000,COVID,negative,0.15,0.07,0.78,NULL,0
1422398330823274503,Corona Virus Updates,Corona_SSYT,1264545240414687232,2,2411,1,"RT @VIVAcoid: Berisiko Gejala Berat, Kemenkes Izinkan Vaksinasi COVID-19 Ibu Hamil https://t.co/bLjBzfUQnL",in,,2021-08-03 03:26:03.000,COVID,negative,0.00,0.00,1.00,"RT @VIVAcoid: At Risk of Severe Symptoms, Ministry of Health Allows COVID-19 Vaccination of Pregnant Women https://t.co/bLjBzfUQnL",0
1422666870532952064,Right2SafeSchools4AZKids,Right2SafeAz,1416870757108391937,3,109,7,"RT @Maricopahealth: Kids under 12 aren't eligible yet for vaccination, so are higher risk for #COVID19 infection. If your child has Covid-l…",en,Arizona,2021-08-03 21:13:08.000,COVID,negative,0.00,0.00,1.00,NULL,0
1422727282464935937,🎀riBBon💜🍀뱀뱀 🐐🐓🐻유라,Yuralalla,69654843,778,1940,2555,"RT @ddc_riskcom: สถานการณ์ COVID-19 ในประเทศไทย
วันที่ 04 สิงหาคม 2564

#โควิด19 #COVID19 #สถานการณ์โควิด19 https://t.co/rnvrIV7SPs",th,Thailand,2021-08-04 01:13:11.000,COVID,neutral,0.00,1.00,0.00,"RT @ddc_riskcom: COVID-19 situation in Thailand
19 August 2021

#?????19 #COVID19 #??????????????19 https://t.co/rnvrIV7SPs",0
1422821197151154180,Kris Piccard,MrNiceAndKrisP,547732726,0,306,564,"@hbvl Mijn vader is eind april opgenomen met een schouderblessure in het St-Trudo-ziekenhuis en was al zwaar risicopatiënt.
- Maandag negatief getest
- Vrijdag geopereerd
- Zondag nieuwe test: positief.
- Woensdag gestorven aan corona. 
RIP papa.

Het lijkt taboe hier over te hebben.",nl,Curange les Bains,2021-08-04 07:26:22.000,COVID,negative,0.05,0.03,0.92,"@hbvl My father was admitted to St Trudo Hospital with a shoulder injury at the end of April and was already a high-risk patient.
- Tested negative on Monday
- Operated on Friday
- Sunday new test: positive.
- Died of corona on Wednesday. 
RIP, Daddy.

It seems to be taboo about this.",0
1423059543873843200,cherie.laiken.king 🌋🌻🌻🌻🌊,sunflwer1975,76147467,68,1677,2160,RT @HUDgov: The CDC eviction moratorium has been extended through October 3rd for renters living in high-COVID-19 risk areas. The protectio…,en,"Mountan View, HI",2021-08-04 23:13:29.000,COVID,negative,0.00,0.03,0.97,NULL,0
1423077932994490368,Corona Virus Updates,Corona_SSYT,1264545240414687232,35,2445,1,"RT @rermultimedia: Denuncia penal contra Florencia Peña por poner en riesgo la Salud Pública al violar la cuarentena, DNU 260/2020 coronavi…",es,,2021-08-05 00:26:33.000,COVID,negative,0.00,0.00,1.00,"RT @rermultimedia: Criminal complaint against Florencia Peña for putting Public Health at risk by violating quarantine, DNU 260/2020 coronavi...",0
1423089750899109888,Doff,NickDoff23,50395083,56,114,328,"RT @BryanDeanWright: Now I face a threat more grave than COVID:

💀 Submit to my Govt’s demand to vaccinate, and risk fatal complications.…",en,,2021-08-05 01:13:31.000,COVID,negative,0.00,0.00,1.00,NULL,0
1423376741180088323,Anna,AnnaSony1,832595314829836288,840,179,187,RT @AmandaOnFOX7: BREAKING: Austin/Travis County officially in STAGE 5 COVID restrictions. This is the highest risk level for the pandemic.,en,"En la cocina ",2021-08-05 20:13:54.000,COVID,negative,0.00,0.01,0.99,NULL,0
1423406946191691777,Ione Foster,IoneFos75741299,1403725046368116736,2786,73,268,RT @AmandaOnFOX7: BREAKING: Austin/Travis County officially in STAGE 5 COVID restrictions. This is the highest risk level for the pandemic.,en,,2021-08-05 22:13:56.000,COVID,negative,0.00,0.01,0.99,NULL,0
1423512670485975045,Noticias | Política | Perú,feedperuano,3100534323,4,1626,1330,RT @AlertaPeruana: Evita viajar a estos destinos que los CDC catalogan de “muy alto” riesgo por covid-19 - CNN https://t.co/LMSgDJ3mIn http…,es,"Lima, Perú",2021-08-06 05:14:02.000,COVID,negative,0.00,0.00,1.00,RT @AlertaPeruana: Avoid traveling to these destinations that the CDC categorifies as very high risk for COVID-19 - CNN https://t.co/LMSgDJ3mIn http...,0
1423561219433275393,Ole,ozeanwelle,110649271,98,246,229,"RT @realTomBohn: „Boris Palmer ist sich „ziemlich sicher“, dass das Risiko für Kinder bei einer Corona-Impfung größer sei als bei einer Inf…",de,on the Beach,2021-08-06 08:26:57.000,COVID,negative,0.02,0.01,0.97,RT @realTomBohn: Boris Palmer is pretty sure that the risk for children is greater with a corona vaccination than with an inf...,0
1423573080484597760,cromwells dog,CromwellsD,1331640453628825600,0,124,152,"@RanIsraeli @fredo_twit @Gitro77 @newsisrael13 Israel.   You/We/All have a problem 146 days Pfizer

Patients with a history of past COVID-19 infection were excluded

Elapsed time since BNT162b2 vaccine and risk of SARS-CoV-2 infection in a large cohort

https://t.co/MIfHaHTlyQ",en,,2021-08-06 09:14:05.000,COVID,negative,0.00,0.00,1.00,NULL,0
1423633491284140042,"Lee: Retroceder Nunca, Rendirse Jamás 👊😤",bleestrengh,1367445794807308289,128,1664,1746,"RT @AXELKAISER: Aclaración a malos lectores: Tengo 2 vacunas, defiendo la libertad de decidir de todos especial% en personas de bajo riesgo…",es,Chile,2021-08-06 13:14:08.000,COVID,negative,0.01,0.00,0.99,"RT @AXELKAISER: Clarification to bad readers: I have 2 vaccines, I defend the freedom to decide of all special% in people of low risk...",0
1423697144704344065,Dr. Ulrich Pongs,DrPongs,935570748286136320,19,113,516,RT @tagesschau: Teile Frankreichs ab Sonntag Corona-Hochrisikogebiet https://t.co/wi4Rzbd3mY #Eilmeldung,de,,2021-08-06 17:27:04.000,COVID,negative,0.00,0.06,0.94,RT @tagesschau: Parts of France from Sunday Corona high-risk area https://t.co/wi4Rzbd3mY #Eilmeldung,0
1423829826008281094,Chow Sing Sing,4RIFES4,2345159763,1593,134,199,"RT @chriskc_Lee: Shocked that an MB could say this when hundreds are dying/day. I've been doing clinical work &gt; 35yrs, but 3 days ago, I st…",en,addis ababa,2021-08-07 02:14:18.000,COVID,negative,0.00,0.00,1.00,NULL,0
1424026157939314694,PJC08054,PatrickCaulden,604695777,0,5,58,@GovMurphy Honestly this is a joke…your own covid dashboard doesn’t back this. Under 17 are not the ones who have ever been the problem. The real problem is them not going to school. Since last year the elderly &amp; immuno-compromised are the ones at risk,en,,2021-08-07 15:14:27.000,COVID,negative,0.00,0.02,0.98,NULL,0
1424120016782479361,Steffie,40qm,1130875326,16,38,214,"RT @risklayer: #Hamburg = 56 #Corona 7-Tages-Inzidenz. 
#SchleswigHolstein &gt;40 7-Tages-Inzidenz.
🤬",de,,2021-08-07 21:27:25.000,COVID,neutral,0.05,0.93,0.02,"RT @risklayer: #Hamburg = 56 #Corona 7-day incidence. 
#SchleswigHolstein &gt;40 7-day incidence.
??",0
1424192284162093058,Jen Birch,JenBirch01,1341182242526121984,0,7,210,#cadillacCafePDX has fired 5 FOH employees who were exposed to COVID-19 because they wanted to quarantine for 4 days and get tested to minimize the risk of further infection to coworkers and customers. #CovidIsNotOver https://t.co/nk7V2lRriO,en,,2021-08-08 02:14:35.000,COVID,negative,0.00,0.00,1.00,NULL,0
1424452269756588032,Hei Schönin,HeiSchonin,4891172542,22,740,1096,"RT @risklayer: Tagesendstand 08/08

Am heutigen #Sonntag wurden 4* neue #Corona Todesfälle gemeldet. 🖤🕯️
7-Tage-Schnitt: 16

Dazu 2.232* ne…",de,"Bayern, Deutschland",2021-08-08 19:27:40.000,COVID,negative,0.00,0.02,0.98,"RT @risklayer: Daily balance 08/08

As of todays #Sonntag, 4* new #Corona deaths were reported. ?????
7-day average: 16

In addition, 2,232* ne...",0
1424464136524664841,untierchen,untierchen1,1391703278480670720,470,712,1469,"RT @M_T_Franz: Es ist so absurd. 70 Millionen Menschen weltweit sind mit Hepatitis C Infiziert. Deren Risiko, Leberkrebs zu bekommen, ist e…",de,,2021-08-08 20:14:50.000,COVID,negative,0.00,0.00,1.00,RT @M_T_Franz: Its so absurd. 70 million people worldwide are infected with hepatitis C. Their risk of getting liver cancer is a...,0
1424724101189574672,𝔾𝕦𝕒𝕤𝕒𝕤 𝕀𝕀𝕀 𝕕𝕖 𝔸𝕘𝕒𝕣𝕥𝕙𝕒,GuasasDeAgartha,1250854903473463305,5,58,254,RT @dumbidot1: So the vaccine doesnt make you immune or stop you from transmitting and Im in a demographic that isnt at risk of dying from…,en,Agartha,2021-08-09 13:27:50.000,COVID,negative,0.04,0.00,0.96,NULL,0
1424784511284518916,k besserer,BessererK,516912111,3,132,407,"RT @rosenbusch_: #Kubicki weiter: „Wer den mündigen Bürger nur noch als Risikofaktor sieht, der notfalls zu seinem Glück gezwungen werden m…",de,,2021-08-09 17:27:53.000,COVID,negative,0.15,0.01,0.84,"RT @rosenbusch_: #Kubicki continues: Anyone who sees the responsible citizen only as a risk factor who, if necessary, must be forced to his happiness ...",0
1424871905895624704,The ChupaKadabra,h1ojo,122114443,46,302,2254,"RT @OccupyDemocrats: Never forget that Republicans stayed silent as Trump disbanded the Pandemic Response Team, lied about the risks of COV…",en,Washington DC,2021-08-09 23:15:09.000,COVID,negative,0.01,0.01,0.98,NULL,0
1425101671319887886,Momentum Institut,mom_inst,1155826482264117248,0,6141,1451,"Das Corona-Testangebot ist teuer – einen weiteren Lockdown zu riskieren, käme allerdings wesentlich teurer: Die Einschränkungen zwischen November und Mai kosteten rund 15 Mrd., erklärt @OliverPicek in den @ServusTV_News. Hier der ganze Beitrag: https://t.co/kLOJH2TQhQ https://t.co/pkXq74CvOk",de,"Märzstrasse 42/1, 1150 Wien",2021-08-10 14:28:10.000,COVID,negative,0.00,0.00,1.00,"The corona test offer is expensive – but risking another lockdown would be much more expensive: The restrictions between November and May cost around 15 billion, explains @OliverPicek in the @ServusTV_News. Here is the full article: https://t.co/kLOJH2TQhQ https://t.co/pkXq74CvOk",0
1425297989002694657,Suresh Shamanna,suresh_shamanna,795250498089545729,0,80,271,"@BBMPCOMM Is BBMP spreading corona pandemic from our own trash? May be yes!When we go near the  garbage pick up auto,there are every chances of contacting virus &amp; become carriers as well.Why don’t you discontinue this new unhealthy method &amp; adopt the earlier risk free system.",en,"Bengaluru South, India",2021-08-11 03:28:15.000,COVID,negative,0.01,0.00,0.99,NULL,0
1425415606820540432,Lennnni,Lennnni1,1286903524618534913,0,27,246,"@0610_mone Ich bin kein Impfverweigerer. Mein Impass quillt über, ich habe knapp 25 Impfungen machen lassen. Die Covid Impfung nehme ich dann im Mai 2023, wenn es eind ordentliche Zulassung gibt. Sprechen Sie doch anderen Menschen nicht das Recht ab, ihr individuelles Risiko abzuwägen.",de,,2021-08-11 11:15:38.000,COVID,negative,0.02,0.00,0.98,"@0610_mone I am not a vaccine refuser. My passport is overflowing, I have had almost 25 vaccinations done. I will take the Covid vaccine in May 2023, if there is a proper approval. Dont deny other people the right to weigh their individual risk.",0
1425460912937390086,Micael Lønstrup,micael_micl,1411348992,0,230,899,"@JonasHerby Det er ligesom dem der bliver vaccineret for den årlige influenza. De får også et mildere sygdomsforløb. Hvilket er derfor man anbefaler at folk i risikogruppe, at blive vaccineret.
Ligesom alm. influenza, kommer vi aldrig af med covid og derfor må vi også lære at leve med den.",da,,2021-08-11 14:15:40.000,COVID,negative,0.07,0.07,0.86,"@JonasHerby Its like the ones getting vaccinated for the annual flu. They also have a milder course of illness. Which is why you recommend that people at risk get vaccinated.
Like regular flu, we never get rid of COVID and therefore we must also learn to live with it.",0
1425566626313773060,ปังแฉะ,sweetocka,240360261,71,1449,677,RT @nstdathailand: ไบโอเทค สวทช. พัฒนาวัคซีนป้องกันโรค COVID-19 แบบพ่นจมูก เพิ่มประสิทธิภาพป้องกันการติดเชื้อ ลดความเสี่ยงของการเกิดผลข้างเ…,th,,2021-08-11 21:15:44.000,COVID,negative,0.00,0.11,0.89,RT @nstdathailand: Biotech NSTDA Developed a nasal vaccine against COVID-19 Increased effectiveness against infection Reduce the risk of side effects...,0
1425883778975739909,Saiyan,FischerJeanyves,1043738309372071936,46,99,266,RT @PChaibriant: @Diogene_2020 c'est d'autant plus scandaleux que sans vaccination elle n'a AUCUN risque   de mourir du covid.. https://t.c…,fr,"Alsace, France",2021-08-12 18:15:59.000,COVID,negative,0.07,0.00,0.93,RT @PChaibriant: @Diogene_2020 it is all the more scandalous that without vaccination she has NO risk of dying from covid.. https://t.c...,0
1425932317873352712,Aufgezwitschert,Mamazwitschert,2263309039,130,408,303,"RT @risklayer: Verdopplung der #Corona 7-Tages-Inzidenz in #Deutschland in 17 Tagen.
Links: 26. Juli 2021            Rechts: Heute. https:/…",de,,2021-08-12 21:28:51.000,COVID,neutral,0.02,0.97,0.01,"RT @risklayer: doubling of #Corona 7-day incidence in #Deutschland in 17 days.
Left: July 26, 2021 Right: Today. https://www....",0
1426053130299576320,Ralf Diezler,RDiezler,1370745862889033730,77,13,110,"RT @risklayer: 103.776

Wieder über 100.000 Leute in Quarantäne in #Deutschland wegen #Corona.",de,,2021-08-13 05:28:55.000,COVID,neutral,0.01,0.94,0.05,"RT @risklayer: 103,776

Again over 100,000 people in quarantine in #Deutschland because of #Corona.",0
1426110324474748937,Marsya Irdina,rasya_dina45,1421707408955432964,14,13,21,RT @bharianmy: Ibu hamil sewajarnya segera mendapatkan dua dos vaksin bagi mengelak 'tewas' jangkitan dan risiko kematian akibat COVID-19 t…,in,,2021-08-13 09:16:11.000,COVID,negative,0.00,0.00,1.00,RT @bharianmy: Pregnant women should immediately get two dosages of vaccine to avoid dying of infection and risk of death from COVID-19 t...,0
1426204156516306944,The Corona-tion of Celia,CeliaandJim4evr,1398900299566309381,0,7,49,"Jim and Celia have a brief encounter at a dance club but lockdown delays their next meeting. Clouded by uncertainty and suffocating isolation new realities take hold.
The Corona-tion of Celia 23 - 27 August 2021 Etcetra Theatre Camden. https://t.co/lhMba9UUnu   #camdenfringe https://t.co/W2apntKgEZ",en,London,2021-08-13 15:29:03.000,COVID,negative,0.00,0.02,0.98,NULL,0
1426204157661302784,Snowy Carpender,Snowy_Carpender,592070915,1,96,180,"RT @Tagesspiegel: Die Bundesregierung stuft die Türkei, USA und Israel als #Corona-Hochrisikogebiet ein. Mehr dazu im Blog.
https://t.co/fw…",de,The Turtle Moves!,2021-08-13 15:29:03.000,COVID,negative,0.00,0.08,0.92,"RT @Tagesspiegel: The German government classifies Turkey, the USA and Israel as #Corona high-risk area. More about this in the blog.
https://t.co/fw...",0
1426351961717182469,Desertdiva🌵🐾🇺🇲🇨🇦,nmrobill,989289447597527040,75,504,1391,"RT @JakeLobin: I'm guessing that the reason Republican Men *still* don't care that their risk of ED becomes 6x greater if they get COVID, i…",en,,2021-08-14 01:16:22.000,COVID,negative,0.00,0.00,1.00,NULL,0
1426442579931959299,Frederick M 🟣 #JeSuisAmish n°3775,Frederick_M_,254947242,30,2459,3487,"RT @sandrousseau: Le non-remboursement des #tests c'est certes des économies mais aussi le risque de rater des contaminations, y compris de…",fr,St-Cast-Paris-Annecy,2021-08-14 07:16:27.000,COVID,negative,0.00,0.00,1.00,"RT @sandrousseau: The non-reimbursement of #tests is certainly savings but also the risk of missing contamination, including ...",0
1426445802822639616,cata,cataplexies,33634032,228,260,142,"RT @risklayer: #Corona #Deutschland
Links: 13. Juli 2021
Rechts: Heute, 13. August 2021
🤬 https://t.co/D3W463NAo6",de,,2021-08-14 07:29:16.000,COVID,neutral,0.00,1.00,0.00,"RT @risklayer: #Corona #Deutschland
Left: 13 July 2021
Right: Today, August 13, 2021
?? https://t.co/D3W463NAo6",0
