TwitterID,UserName,TweeterHandle,UserID,RetweetCount,FollowerCount,FriendCount,TweetText,TweetLanguage,Location,Time,TweetSourceType,Sentiment,ConfidencePositiveSen,ConfidenceNeutralSen,ConfidenceNegativeSen,TranslatedText,UAEInterest
1419791493359878145,Furkan 19🌿07,furkantzn1907,904821039758180352,0,4131,5001,Ulan rezervasyon var 21 Ağustos tatile gideceğim corona aldı başını gidiyor hele dur beni bekleseydin bari.,tr,"Fenerbahçe, Kadıköy",2021-07-26 22:47:25.000,COVID,neutral,0.10,0.88,0.02,Im going on vacation august 21st.,0
1419927418136109060,Merkur.de,merkur_de,15872055,0,29972,412,Spanien und Niederlande sind Hochinzidenzgebiete: Was das für Urlauber bedeutet https://t.co/rkowiNNx7p,de,"München, Oberbayern",2021-07-27 07:47:32.000,COVID,neutral,0.02,0.94,0.04,Spain and the Netherlands are high incidence areas: what this means for holidaymakers https://t.co/rkowiNNx7p,0
1419987824275820561,Semamema,semamema34,718423099646025729,0,83,91,"@Chetinceviz Okullar açılacak ama bu sefer aileler göndermeyecek,”corona patlamışken çocuğumun canını hiçe sayamam”diye,trajikomik olansa bunu söyleyenler yazın fellik fellik tatil için gezenler olacak!!!!",tr,Bodrum,2021-07-27 11:47:34.000,COVID,negative,0.11,0.16,0.73,"@Chetinceviz Schools will open, but this time the parents wont send them, I cant take my childs life for granted when the corona is blown up, and the tragicomic thing is that those who say that will be the ones who go on a holiday in the summer!!!!",0
1420018033788178432,पीयूष मौर्य #IndiaSupportsCAA,piyushmaurya19,1147972002,143,278,649,"RT @CharuPragya: Grateful to our CM for bringing world cities to Delhi because we can’t travel due to Corona right now.

Thank you for flow…",en,India,2021-07-27 13:47:36.000,COVID,positive,0.96,0.04,0.00,NULL,0
1420183300937715720,𝑭𝒊𝒓𝒛𝒂𝒏𝒂𝒉🇲🇾🇸🇩,nfirfir,1139726507717193728,45751,20,57,"RT @TweetAtok: ""Lepas habis covid ni kita pergi bercuti nak?""

Me:

https://t.co/4aFClf6vMj",in,,2021-07-28 00:44:19.000,COVID,neutral,0.17,0.75,0.08,"RT @TweetAtok: After covid is over we go on vacation son?

& To:

https://t.co/4aFClf6vMj",0
1420213506129936388,KongoweaMsemaUkweli,KongoweaU,1367832926407323651,0,76,435,"#BarakaZaMilele
Its very unfair MOH/MOT putting Kenyan Citizens travelling from Qatar to Kenya on Quarantine list. Covid Cases in Qatar are one of the lowest in the World and Most residents are Vacinated. Be Mindful of fellow Kenyans and Reevaluate at earliest",en,,2021-07-28 02:44:20.000,COVID,negative,0.00,0.01,0.99,NULL,0
1420214358500577282,andersrichtig,andersrichtig1,1062041449737392128,0,5,141,Schrecklich! Gestern auf einem Autobahnparkplatz Richtung Süden. Ein Anblick an den wir uns in den Ferien gewöhnen müssen! #Hochinzidenzgebiet #Impfpflicht #Reiserueckkehrer #corona https://t.co/lKz7XtdIBe,de,Deutschland,2021-07-28 02:47:44.000,COVID,mixed,0.25,0.24,0.51,terrible! Yesterday on a motorway parking lot heading south. A sight that we have to get used to during the holidays! #Hochinzidenzgebiet #Impfpflicht #Reiserueckkehrer #corona https://t.co/lKz7XtdIBe,0
1420334326441463810,Bernard Deacon,bernarddeacon,2860227748,0,1595,350,Latest stats show that in year to June 2020 net migration to Cornwall remained at historically high level although below peak of 2017. Have to wait until next year to see if the covid-related 'flight to the countryside' was real or a figment of an over-excited media imagination. https://t.co/05nTNnSsAQ,en,,2021-07-28 10:44:26.000,COVID,positive,0.68,0.15,0.17,NULL,0
1420424939811721224,Robert,revo1776,87229567,2,119,243,"RT @FoxBusiness: Alaska cruise ship passenger tests positive for COVID-19
https://t.co/ak5XxB4h7e",en,"Riverside, CA",2021-07-28 16:44:30.000,COVID,neutral,0.21,0.77,0.02,NULL,0
1420606172021895168,JOSEPH SM. G.,JOSEPHSMG1,1347014623057358849,523,3,20,"RT @PGuillermoSerra: El Covid cambió nuestros planes, pero NO los planes de Dios 🙏",es,"Jalisco, México",2021-07-29 04:44:39.000,COVID,neutral,0.08,0.74,0.18,"RT @PGuillermoSerra: Covid changed our plans, but NOT Gods plans ??",0
1420803369900421127,AllroundSter,AllroundSter,870139002,19,50,198,RT @kimvankeken: Het lijkt wel of dit kabinet nadat het is afgetreden wegens het toeslagenschandaal alleen maar meer onbegrijpelijke regels…,nl,,2021-07-29 17:48:15.000,COVID,negative,0.00,0.00,1.00,"RT @kimvankeken: It seems that after it resigned over the surcharges scandal, this cabinet is only more incomprehensible rules...",0
1420939272392118272,💜🎶🌌💙,mel0dy1010_,1018334982635323392,0,7240,319,"18. Your favorite snack at PX (convenient store in military): spicy rib dumpling
19. Very first person that visit you: no one since it's corona now
20. Work out that you enjoy doing: Romanian deadlift
21. Food you eat on your first vacation: pork/beef intestines https://t.co/He7i8tW4wE",en,Melody in Universe,2021-07-30 02:48:16.000,COVID,positive,0.97,0.03,0.00,NULL,0
1421074352351633414,Caribbean National Weekly,CNWNetwork,49990200,0,1278,456,🇦🇬 Travelers who have received mixed doses of COVID-19 vaccines are now approved for entry to Antigua and Barbuda. https://t.co/dODhuM7D2Q https://t.co/8Vpf6MMaUD,en,"Fort Lauderdale, FL",2021-07-30 11:45:02.000,COVID,neutral,0.04,0.92,0.04,NULL,0
1421120527045910535,Mali,MehmetAliMeti11,767105759280791552,476,168,762,"RT @palaz31: corona olur, yangın olur hep milletin pamuk elleri cebe nedense. reisiniz 13 uçağından bir iki tanesini satsın ya da yazlık sa…",tr,,2021-07-30 14:48:31.000,COVID,neutral,0.00,0.99,0.01,"RT @palaz31: theres a corona, theres a fire, theres always peoples cotton hands pocketing. Sell one or two of your 13 planes or sell a cottage...",0
1421165837138989057,Corona Virus Updates,Corona_SSYT,1264545240414687232,1,2373,1,RT @ctrlwtf: Tired of telling the fully vaccinated members of my orbit to not travel for leisure. They can still travel with the virus and…,en,,2021-07-30 17:48:34.000,COVID,negative,0.00,0.01,0.99,NULL,0
1421341146425577473,Deniz,Deniz03456603,1235905680655212544,28,17,37,RT @av_ahmetyildiz: Şeytani yeni dünya düzeninin pilot bölgesi Avustralya'nın Sidney kentinde Corona zulmü kapanmasını (lockdown) uygulamak…,tr,,2021-07-31 05:25:11.000,COVID,negative,0.00,0.01,0.99,"RT @av_ahmetyildiz: Pilot area of evil new world order to implement Corona atrocity lockdown in Sydney, Australia...",0
1421428454835298305,Jordan Curran,JordanC88763501,1405658983835308033,123,135,696,"RT @PrisonPlanet: Lockdown-free, mask-free Sweden is hovering at zero Covid deaths per day. https://t.co/nIYtt1az8d",en,"Louth, Ireland",2021-07-31 11:12:07.000,COVID,neutral,0.08,0.82,0.10,NULL,0
1421522372436365314,Gross,Gross67752544,1331605975581790214,0,0,10,@ZDFheute Bei der Wahl hat corona natürlich Urlaub. Da sieht man wieder wie verlogen unsere Politiker sind. Streicht alle Namen durch und wählt euch selber. Mal schauen was die verb..... machen,de,,2021-07-31 17:25:18.000,COVID,neutral,0.11,0.84,0.05,"@ZDFheute Of course, corona has a holiday when it chooses. You can see again how mendacious our politicians are. Cross out all names and choose yourself. Lets see what the verb..... make",0
1421597894331744257,jose cubillan,josecubillan19,1301986563174395911,2,154,165,RT @Grey34489506: Epa  moteleros de #Monagas #Maturin @leudysgonzalez y el General @febrescabello99 se llevan la corona 👑 en corrupción. De…,es,,2021-07-31 22:25:24.000,COVID,negative,0.00,0.49,0.51,RT @Grey34489506: epa moteleros de #Monagas #Maturin @leudysgonzalez and General @febrescabello99 take the crown ?? in corruption. of...,0
1421643185420447748,Karen Lennartz,KarenLennartz,533330971,200,462,991,RT @Beatrix_vStorch: Ich war in 🇧🇷. Für den Rückflug: PCR-#Testpflicht . Natürlich. Auf dem Rückflug natürlich trotzdem: Maskenpflicht. Und…,de,,2021-08-01 01:25:22.000,COVID,neutral,0.06,0.88,0.06,"RT @Beatrix_vStorch: I was in ????. For the return flight: PCR #Testpflicht . Of course. On the return flight, of course, anyway: mask obligation. and...",0
1421685194554101763,ぴーすけ,psuke4118916,904273406429806592,4401,191,190,RT @SukunaBikona7: ワクチンを拒否していると、1回7700円で謎のバリアを遠隔で張ってCOVID-19を予防するという人が現れるって怖くないですか？ https://t.co/G0iu2kcVjB,ja,٩( ᐛ )و,2021-08-01 04:12:18.000,COVID,negative,0.00,0.00,1.00,"RT @SukunaBikona7: Are you afraid that if you refuse the vaccine, people will remotely put up a mysterious barrier to prevent COVID-19 for 7,700 yen a time? https://t.co/G0iu2kcVjB",0
1421715397535961088,かぷりにおしりこ,heppoco01,844978454,6586,944,726,RT @SukunaBikona7: ワクチンを拒否していると、1回7700円で謎のバリアを遠隔で張ってCOVID-19を予防するという人が現れるって怖くないですか？ https://t.co/G0iu2kcVjB,ja,,2021-08-01 06:12:19.000,COVID,negative,0.00,0.00,1.00,"RT @SukunaBikona7: Are you afraid that if you refuse the vaccine, people will remotely put up a mysterious barrier to prevent COVID-19 for 7,700 yen a time? https://t.co/G0iu2kcVjB",0
1421790913664217088,詩織,Xjm6ulP,1060203057865097216,8230,17,166,RT @SukunaBikona7: ワクチンを拒否していると、1回7700円で謎のバリアを遠隔で張ってCOVID-19を予防するという人が現れるって怖くないですか？ https://t.co/G0iu2kcVjB,ja,,2021-08-01 11:12:24.000,COVID,negative,0.00,0.00,1.00,"RT @SukunaBikona7: Are you afraid that if you refuse the vaccine, people will remotely put up a mysterious barrier to prevent COVID-19 for 7,700 yen a time? https://t.co/G0iu2kcVjB",0
1421824420671201280,sshhh4,madiosh,3312151200,0,284,476,@moontalkabit wkwkwkkw iyaa.. makanya ga kaget pas awal corona kemaren libur 2 minggu🙂🙂 WKWKWK ASLI dulu yang terakhir kabut asep itu awal kuliah juga wkwkwk,in,Earth,2021-08-01 13:25:32.000,COVID,negative,0.01,0.01,0.98,@moontalkabit wkwkwkkw iyaa.. so ga shocked when the beginning of corona yesterday holiday 2 weeks???? WKWKWK ORIGINAL first the last fog asep its the beginning of college also wkwkwk,0
1421854638517760007,Shanrezy🇹🇹,shanrezy,1340335435164372994,673,6,58,RT @rainnwilson: There is probably a large percentage of our country that believes that if they drink a Corona on a Delta airplane they wil…,en,,2021-08-01 15:25:37.000,COVID,neutral,0.02,0.95,0.03,NULL,0
1421866423626895365,Scarllet,scarllet2016,730613286647910401,455,166,195,"RT @hninyadanazaw: Update: Myanmar junta has also added more members to its regional cabinets. Instead of looking for public acceptance, ap…",en,,2021-08-01 16:12:27.000,COVID,negative,0.09,0.26,0.65,NULL,0
1421975432308604928,sheet biter,CHlMERAERA,1362661958365798402,0,280,146,"im abt to take off on this flight so someone answer QUICK but what was that one post like corona virus = imissus 💔"" or SOMETHING LIKE THAT... PLEASE",en,ilya/mago it/he 🏳️‍🌈,2021-08-01 23:25:36.000,COVID,negative,0.04,0.10,0.86,NULL,0
1422032553565855747,Shunichi Ishida(isshee),Isshee,4036551,9174,3038,3436,RT @SukunaBikona7: ワクチンを拒否していると、1回7700円で謎のバリアを遠隔で張ってCOVID-19を予防するという人が現れるって怖くないですか？ https://t.co/G0iu2kcVjB,ja,"Tokyo, JAPAN",2021-08-02 03:12:35.000,COVID,negative,0.00,0.00,1.00,"RT @SukunaBikona7: Are you afraid that if you refuse the vaccine, people will remotely put up a mysterious barrier to prevent COVID-19 for 7,700 yen a time? https://t.co/G0iu2kcVjB",0
1422035860803960835,⚽ Captain Tsubasa ⚽,cpt_t88,822778503078756354,0,917,2274,"RT @cpt_t88: The operation of #AirIndia's #Bhopal - #Pune flight, which was stopped due to the outbreak of Corona infection, has resumed fr…",en,"Doha, Qatar",2021-08-02 03:25:44.000,COVID,negative,0.01,0.20,0.79,NULL,0
1422138276446617603,The Running Witch,CazzaCo,21009744,42,752,1884,RT @StansaidAirport: New rules for fully jabbed US and EU arrivals began at 4am today! Fairly straight-forward. An expected Government U-tu…,en,,2021-08-02 10:12:41.000,COVID,neutral,0.14,0.75,0.11,NULL,0
1422153376389910529,T. JP 🇨🇵🇬🇷 #Z #passedelahonte,JpTEPPE,492956167,44,998,202,"RT @dreslincourt: Macron répond à vos questions sur le covid.
Après Macron pompier, Macron pilote d'avion, Macron animateur de foire, Macro…",fr,,2021-08-02 11:12:41.000,COVID,neutral,0.07,0.92,0.01,"RT @dreslincourt: Macron answers your questions about covid.
After Macron firefighter, Macron plane pilot, Macron fair animator, Macro...",0
1422217104829341697,Güncel Corona,guncel_corona,1421923728091406346,0,0,0,"Bugün olması beklenen Cumhurbaşkanlığı Kabinesi toplantısı ileri bir tarihe ertelendi.

-NTV https://t.co/nvUxqps7XN",tr,,2021-08-02 15:25:55.000,COVID,neutral,0.04,0.74,0.22,"The presidential cabinet meeting, expected today, has been postponed to a later date.

-NTV https://t.co/nvUxqps7XN",0
1422337906417471492,S_Clark,Saclark1016,925412610408935425,887,9,327,RT @rainnwilson: There is probably a large percentage of our country that believes that if they drink a Corona on a Delta airplane they wil…,en,,2021-08-02 23:25:57.000,COVID,neutral,0.02,0.95,0.03,NULL,0
1422413435254591489,Abrish Tapano,AbrishTapano,1344634876356653058,64,38,137,"RT @sanusi90064: Thanks to what #Ethiopian Airlines did at the moment when the corona virus pandemic intensified, medical supplies, vaccine…",en,,2021-08-03 04:26:04.000,COVID,negative,0.36,0.15,0.49,NULL,0
1422470530972618757,Yolan,ryolandafit,2748535542,1,719,30,RT @tvOneNews: Seorang penumpang menyamar jadi wanita untuk mengelabui hasil tes positif Covid-19. Apa yang bisa dilakukan untuk memerikasa…,in,,2021-08-03 08:12:57.000,COVID,neutral,0.09,0.77,0.14,RT @tvOneNews: A passenger disguised as a woman to trick covid-19 positive test results. What can be done to make a...,0
1422549353181421568,Fentahun Admassu,Fentahu65544320,1416369647100874752,106,5,74,"RT @sanusi90064: Thanks to what #Ethiopian Airlines did at the moment when the corona virus pandemic intensified, medical supplies, vaccine…",en,,2021-08-03 13:26:10.000,COVID,negative,0.36,0.15,0.49,NULL,0
1422639957001256961,Erik B..,Erik020370,3110952862,18,110,128,"RT @veen_els: 1/5
Haarscherpe analyse van auteur Coen de Jong via @sypwynia  

""Het demissionaire kabinet regeert verder alsof het missiona…",nl,Ergens,2021-08-03 19:26:11.000,COVID,neutral,0.01,0.98,0.01,"RT @veen_els: 1/5
Razor-sharp analysis by author Coen de Jong via @sypwynia  

The outgoing cabinet continues to govern as if it were missiona...",0
1422806097505644544,Vijay Kumawat,VijayKu78633746,1422793623561637889,2,4,33,RT @JivanSherpur: भारत सरकार के प्रयासों से corona संक्रमण कम होने तथा वैक्सीनेशन शुरू होने पर अब तोह रेल यात्री गाड़ियां शुरू की जानी चाहि…,hi,,2021-08-04 06:26:22.000,COVID,neutral,0.06,0.91,0.03,"RT @JivanSherpur: With the efforts of the Government of India, toh rail passenger trains should now be introduced to reduce corona infection and start vaccination...",0
1422881612165943296,Nazan AktolunDSP🇹🇷🇹🇷🇹🇷,NazanAktolun3,996483914150694912,0,196,883,"@RusenTakva @opdrokanozdemir Gerçekten ülkemiz yol geçen hanımı böyle, elini kolunu sallaya geliyor,bunlarda Corona yokmu, sadece Türk vatandaşı damı var @TC_Disisleri GBT mizi sormadan seyahat edemezken binlar nasıl sınırdan giriyor @TC_icisleri",tr,Mezitli,2021-08-04 11:26:26.000,COVID,neutral,0.27,0.67,0.06,"@RusenTakva @opdrokanozdemir Really our countrys passing lady is like this, there is no Corona, there is only Turkish citizen distillate @TC_Disisleri cant travel without asking for our GBT, how do thousands of people enter the border@TC_icisleri",0
